num_agents,learning_rate,clip_range,ratios_min,ratios_max,ratios_mean,approx_TV,num_epochs
5,0.0001,0.3,0.8720347881317139,1.1476991176605225,0.9986992478370667,0.11721396446228027,24
5,0.0001,0.3,0.866618812084198,1.1549832820892334,0.998638927936554,0.12227190285921097,25
5,0.0001,0.3,0.8611952066421509,1.1623483896255493,0.9985783100128174,0.1273805797100067,26
5,0.0001,0.3,0.8557767271995544,1.169769287109375,0.9985175132751465,0.1325026899576187,27
5,0.0001,0.3,0.8503504395484924,1.1772980690002441,0.9984564781188965,0.1376248300075531,28
5,0.0001,0.3,0.8449161648750305,1.1849156618118286,0.9983949065208435,0.1427546739578247,29
5,0.0001,0.3,0.8394750356674194,1.1926145553588867,0.998333215713501,0.14789140224456787,30
5,0.0001,0.3,0.8340442776679993,1.2003891468048096,0.9982713460922241,0.1530333310365677,31
5,0.0001,0.3,0.828644335269928,1.208242654800415,0.9982087016105652,0.15819086134433746,32
5,0.0001,0.3,0.8232395052909851,1.2161798477172852,0.9981456398963928,0.16334398090839386,33
5,0.0001,0.3,0.8178287744522095,1.224208950996399,0.9980823397636414,0.16850164532661438,34
5,0.0001,0.3,0.81241375207901,1.2323306798934937,0.9980188608169556,0.17367024719715118,35
5,0.0001,0.3,0.8069953918457031,1.240546703338623,0.9979549050331116,0.17884960770606995,36
5,0.0001,0.3,0.8015718460083008,1.248862385749817,0.9978905320167542,0.18403899669647217,37
5,0.0001,0.3,0.7961432933807373,1.2572224140167236,0.9978259801864624,0.18924114108085632,38
5,0.0001,0.3,0.7906965017318726,1.2656910419464111,0.9977610111236572,0.1944567710161209,39
5,0.0001,0.3,0.7852374911308289,1.2742762565612793,0.9976958632469177,0.19968357682228088,40
5,0.0001,0.3,0.7797767519950867,1.2829867601394653,0.99763023853302,0.20493043959140778,41
5,0.0001,0.3,0.7743116021156311,1.2918206453323364,0.9975641965866089,0.21019460260868073,42
5,0.0001,0.3,0.768844723701477,1.300781011581421,0.9974976778030396,0.21547600626945496,43
5,0.0001,0.3,0.763380765914917,1.3098924160003662,0.9974307417869568,0.22077526152133942,44
5,0.0001,0.3,0.7579137086868286,1.3190912008285522,0.9973637461662292,0.22609259188175201,45
5,0.0001,0.3,0.752449095249176,1.3283789157867432,0.9972962737083435,0.23143085837364197,46
5,0.0001,0.3,0.7469882369041443,1.3378058671951294,0.9972286224365234,0.2368718683719635,47
5,0.0001,0.3,0.7415321469306946,1.3473769426345825,0.9971606135368347,0.2423611581325531,48
5,0.0001,0.3,0.736081063747406,1.3570352792739868,0.9970923662185669,0.24787575006484985,49
5,0.0001,0.3,0.7306342124938965,1.3667948246002197,0.9970237612724304,0.25344449281692505,50
5,0.0001,0.3,0.7251907587051392,1.3766841888427734,0.9969549179077148,0.25906360149383545,51
5,0.0001,0.3,0.7197551131248474,1.3866479396820068,0.9968859553337097,0.26472824811935425,52
5,0.0001,0.3,0.7143294215202332,1.3966947793960571,0.9968166351318359,0.2704377770423889,53
5,0.0001,0.3,0.7089154720306396,1.406851053237915,0.9967469573020935,0.27618932723999023,54
5,0.0001,0.3,0.7035088539123535,1.4173378944396973,0.9966766834259033,0.2819826900959015,55
5,0.0001,0.3,0.6981059908866882,1.4279513359069824,0.9966060519218445,0.2878141701221466,56
5,0.0001,0.3,0.6928507089614868,1.4386967420578003,0.996534526348114,0.29362744092941284,57
5,0.0001,0.3,0.6877995133399963,1.4494848251342773,0.9964630007743835,0.2994219660758972,58
5,0.0001,0.3,0.6829303503036499,1.4603183269500732,0.9963913559913635,0.3051956295967102,59
5,0.0001,0.3,0.6782711148262024,1.4710968732833862,0.9963194727897644,0.3109065890312195,60
5,0.0001,0.3,0.6738860011100769,1.4818071126937866,0.9962475299835205,0.31655585765838623,61
5,0.0001,0.3,0.6698863506317139,1.4924412965774536,0.9961769580841064,0.3221626579761505,62
5,0.0001,0.3,0.6663016080856323,1.5029690265655518,0.9961081147193909,0.32770034670829773,63
5,0.0001,0.3,0.6629015803337097,1.513342022895813,0.9960422515869141,0.3331891596317291,64
5,0.0001,0.3,0.6595001220703125,1.5235722064971924,0.9959779381752014,0.33855026960372925,65
5,0.0001,0.3,0.6564574837684631,1.533658742904663,0.9959152936935425,0.3438081443309784,66
5,0.0001,0.3,0.653695285320282,1.5436408519744873,0.9958542585372925,0.3490646481513977,67
5,0.0001,0.3,0.6511514782905579,1.5534597635269165,0.9957941770553589,0.35426318645477295,68
5,0.0001,0.3,0.6488253474235535,1.5631327629089355,0.9957361221313477,0.3593738377094269,69
5,0.0001,0.3,0.6466670036315918,1.5727059841156006,0.995679497718811,0.3644759953022003,70
5,0.0001,0.3,0.6446434855461121,1.5821635723114014,0.9956247806549072,0.3699134886264801,71
5,0.0001,0.3,0.6427310109138489,1.5915369987487793,0.9955715537071228,0.3752827048301697,72
5,0.0001,0.3,0.6408941149711609,1.6008646488189697,0.9955198168754578,0.3805848956108093,73
5,0.0001,0.3,0.6390107274055481,1.6102181673049927,0.9954680800437927,0.38578149676322937,74
5,0.0001,0.3,0.6370756030082703,1.619612693786621,0.9954160451889038,0.3908739686012268,75
5,0.0001,0.3,0.635083019733429,1.6291385889053345,0.9953634738922119,0.3958654999732971,76
5,0.0001,0.3,0.6330406665802002,1.638841986656189,0.9953107833862305,0.4007609784603119,77
5,0.0001,0.3,0.630984902381897,1.6483042240142822,0.9952581524848938,0.40557390451431274,78
5,0.0001,0.3,0.6289211511611938,1.6575416326522827,0.9952053427696228,0.4103124141693115,79
5,0.0001,0.3,0.6268469095230103,1.6665871143341064,0.9951524138450623,0.414985328912735,80
5,0.0001,0.3,0.6247568726539612,1.6754037141799927,0.995099663734436,0.41959071159362793,81
5,0.0001,0.3,0.6227768063545227,1.6839295625686646,0.9950480461120605,0.4241332709789276,82
5,0.0001,0.3,0.6208908557891846,1.6921905279159546,0.9949972629547119,0.4286167025566101,83
5,0.0001,0.3,0.6190903186798096,1.7001993656158447,0.99494868516922,0.4330558478832245,84
5,0.0001,0.3,0.6173115968704224,1.707894206047058,0.9949004650115967,0.43741559982299805,85
5,0.0001,0.3,0.6151580810546875,1.7153139114379883,0.994852602481842,0.44169872999191284,86
5,0.0001,0.3,0.6118961572647095,1.7222651243209839,0.994806706905365,0.4459145665168762,87
5,0.0001,0.3,0.608698308467865,1.7288075685501099,0.994762659072876,0.4500780403614044,88
5,0.0001,0.3,0.6055716872215271,1.7347954511642456,0.9947211146354675,0.45420509576797485,89
5,0.0001,0.3,0.6025181412696838,1.740316390991211,0.9946820139884949,0.45831620693206787,90
5,0.0001,0.3,0.5996153354644775,1.7454053163528442,0.9946432709693909,0.46239393949508667,91
5,0.0001,0.3,0.5968315601348877,1.7501111030578613,0.9946047067642212,0.46644261479377747,92
5,0.0001,0.3,0.5942109823226929,1.7545099258422852,0.9945634007453918,0.4703372120857239,93
5,0.0001,0.3,0.5917258858680725,1.7585017681121826,0.9945204854011536,0.47415316104888916,94
5,0.0001,0.3,0.5893709063529968,1.7621303796768188,0.9944766759872437,0.4778953194618225,95
5,0.0001,0.3,0.5871317982673645,1.765687108039856,0.9944309592247009,0.4815491735935211,96
5,0.0001,0.3,0.5849921703338623,1.7691994905471802,0.9943840503692627,0.485141783952713,97
5,0.0001,0.3,0.5829459428787231,1.7727992534637451,0.9943344593048096,0.4886401295661926,98
5,0.0001,0.3,0.5809736251831055,1.7764900922775269,0.9942821264266968,0.49205872416496277,99
