ratios_max,num_agents,ratios_min,approx_TV,num_epochs,ratios_mean,clip_range,learning_rate
4.163247108459473,5,0.25817200541496277,1.1671587228775024,57,0.9628223776817322,0.5,0.0005
4.224027156829834,5,0.25030937790870667,1.194274663925171,58,0.9620595574378967,0.5,0.0005
4.288830757141113,5,0.24287936091423035,1.220336675643921,59,0.9612192511558533,0.5,0.0005
4.353875160217285,5,0.23591727018356323,1.253192663192749,60,0.9603195190429688,0.5,0.0005
4.416922092437744,5,0.2295825332403183,1.2893670797348022,61,0.9593740105628967,0.5,0.0005
4.4745025634765625,5,0.2218983769416809,1.3229999542236328,62,0.9584260582923889,0.5,0.0005
4.525588035583496,5,0.21160197257995605,1.3537209033966064,63,0.9574931263923645,0.5,0.0005
4.567784786224365,5,0.20303083956241608,1.3829381465911865,64,0.9566054344177246,0.5,0.0005
4.601238250732422,5,0.1959894597530365,1.4091598987579346,65,0.9557703137397766,0.5,0.0005
4.628553867340088,5,0.19026024639606476,1.4339871406555176,66,0.9549764394760132,0.5,0.0005
4.65139627456665,5,0.18551114201545715,1.4587488174438477,67,0.9542250633239746,0.5,0.0005
4.6721978187561035,5,0.18110810220241547,1.483398675918579,68,0.9535129070281982,0.5,0.0005
4.69429874420166,5,0.17652055621147156,1.5064890384674072,69,0.9528171420097351,0.5,0.0005
4.714491844177246,5,0.1720542311668396,1.5279889106750488,70,0.9521355032920837,0.5,0.0005
4.735976696014404,5,0.16747955977916718,1.549138069152832,71,0.9514492154121399,0.5,0.0005
4.75756311416626,5,0.16288894414901733,1.5690498352050781,72,0.9507606625556946,0.5,0.0005
4.778276443481445,5,0.15845602750778198,1.5876634120941162,73,0.9500632286071777,0.5,0.0005
4.797672748565674,5,0.1543184518814087,1.605865240097046,74,0.9493668079376221,0.5,0.0005
4.815557956695557,5,0.15061858296394348,1.623016357421875,75,0.9486666321754456,0.5,0.0005
4.8326921463012695,5,0.14729082584381104,1.6386637687683105,76,0.9479772448539734,0.5,0.0005
4.847904205322266,5,0.14437292516231537,1.6530447006225586,77,0.9473104476928711,0.5,0.0005
4.860209941864014,5,0.141763836145401,1.6660109758377075,78,0.9466589689254761,0.5,0.0005
4.871746063232422,5,0.13916166126728058,1.6790504455566406,79,0.9460365176200867,0.5,0.0005
4.879037857055664,5,0.13175688683986664,1.692850112915039,80,0.9454540014266968,0.5,0.0005
4.884140491485596,5,0.12434137612581253,1.7057116031646729,81,0.9449092745780945,0.5,0.0005
4.892082691192627,5,0.11733178794384003,1.7181755304336548,82,0.9443842768669128,0.5,0.0005
4.899468898773193,5,0.11092939227819443,1.7294695377349854,83,0.9438686966896057,0.5,0.0005
4.90841817855835,5,0.10501173883676529,1.7396268844604492,84,0.9433367848396301,0.5,0.0005
4.918615341186523,5,0.0996851846575737,1.7489092350006104,85,0.9427910447120667,0.5,0.0005
4.931236743927002,5,0.09449607878923416,1.7601374387741089,86,0.942197322845459,0.5,0.0005
4.944889068603516,5,0.0894046425819397,1.7742199897766113,87,0.9415789246559143,0.5,0.0005
4.964923858642578,5,0.08517557382583618,1.785504937171936,88,0.9408755302429199,0.5,0.0005
4.988559722900391,5,0.08168957382440567,1.7951714992523193,89,0.940128743648529,0.5,0.0005
5.015507221221924,5,0.07869474589824677,1.804395079612732,90,0.9393898844718933,0.5,0.0005
5.041049480438232,5,0.07586418837308884,1.8147966861724854,91,0.9386464357376099,0.5,0.0005
5.061875343322754,5,0.07336695492267609,1.8252308368682861,92,0.937956690788269,0.5,0.0005
5.071003437042236,5,0.07149547338485718,1.8326950073242188,93,0.9374338388442993,0.5,0.0005
5.071670055389404,5,0.07021734863519669,1.8370095491409302,94,0.9370349049568176,0.5,0.0005
5.071650505065918,5,0.06889058649539948,1.8401037454605103,95,0.9366801381111145,0.5,0.0005
5.079691410064697,5,0.06732124835252762,1.843368649482727,96,0.9362472891807556,0.5,0.0005
5.0999064445495605,5,0.06519873440265656,1.847669243812561,97,0.9356581568717957,0.5,0.0005
5.1236891746521,5,0.06284822523593903,1.8529548645019531,98,0.9350076913833618,0.5,0.0005
5.14469051361084,5,0.06047326326370239,1.8597042560577393,99,0.9343761801719666,0.5,0.0005
